CNTRY	ADMIN4	LATD	LOND	ELEV	Date	TMEAN	TMIN	TMAX	RAIN	RHMEAN	RHMIN	RHMAX
Peru	La Molina	-12.0778	-76.9488	239	2005-04-12	20.92083333	17.3	27.7	0	78.66666667	55	93
Peru	La Molina	-12.0778	-76.9488	239	2005-04-13	20.77916667	17.3	25.8	0	78.75	61	92
Peru	La Molina	-12.0778	-76.9488	239	2005-04-14	20.89583333	17.3	25.9	0	78.16666667	59	92
Peru	La Molina	-12.0778	-76.9488	239	2005-04-15	21.49583333	18.1	27.3	0	75.25	56	88
Peru	La Molina	-12.0778	-76.9488	239	2005-04-16	21.55833333	17.7	27.3	0	75.875	59	91
Peru	La Molina	-12.0778	-76.9488	239	2005-04-17	21.4875	18.2	26.8	0	76.95833333	61	90
Peru	La Molina	-12.0778	-76.9488	239	2005-04-18	21.14166667	17.9	25.8	0	77.875	62	90
Peru	La Molina	-12.0778	-76.9488	239	2005-04-19	20.64166667	17.4	25.9	0	79.04166667	59	91
Peru	La Molina	-12.0778	-76.9488	239	2005-04-20	19.25833333	16.8	23.3	0	83.375	68	94
Peru	La Molina	-12.0778	-76.9488	239	2005-04-21	20.47916667	16.7	26.2	0	75.91666667	58	91
Peru	La Molina	-12.0778	-76.9488	239	2005-04-22	20.725	17.1	25.9	0	75.91666667	60	91
Peru	La Molina	-12.0778	-76.9488	239	2005-04-23	20.81666667	17.3	25.1	0	75.375	59	90
Peru	La Molina	-12.0778	-76.9488	239	2005-04-24	23.85416667	19.9	28.9	0	65.91666667	50	81
Peru	La Molina	-12.0778	-76.9488	239	2005-04-25	24.73333333	19.9	30.2	0	63.08333333	47	81
Peru	La Molina	-12.0778	-76.9488	239	2005-04-26	22.37916667	17.9	27.3	0	73.125	58	91
Peru	La Molina	-12.0778	-76.9488	239	2005-04-27	19.25416667	17.3	23.7	0	85.875	68	95
Peru	La Molina	-12.0778	-76.9488	239	2005-04-28	19.35416667	17.5	24.1	0	83.25	64	92
Peru	La Molina	-12.0778	-76.9488	239	2005-04-29	19.9125	17.9	24.6	0	78.625	61	89
Peru	La Molina	-12.0778	-76.9488	239	2005-04-30	20.75416667	16.8	27.2	0	76.91666667	55	90
Peru	La Molina	-12.0778	-76.9488	239	2005-05-01	19.8625	17.3	24.2	0	81.79166667	66	91
Peru	La Molina	-12.0778	-76.9488	239	2005-05-02	19.54583333	17.7	24.7	0	79.95833333	63	90
Peru	La Molina	-12.0778	-76.9488	239	2005-05-03	19.98571429	18.3	24.8	0	70.68421053	55	77
Peru	La Molina	-12.0778	-76.9488	239	2005-05-04	20.225	17.2	25.1	0	72.25	56	83
Peru	La Molina	-12.0778	-76.9488	239	2005-05-05	19.29583333	16.1	23.9	0	78.79166667	62	90
Peru	La Molina	-12.0778	-76.9488	239	2005-05-06	18.95	15.3	24.1	0	80.04166667	63	92
Peru	La Molina	-12.0778	-76.9488	239	2005-05-07	18.58333333	16.3	23.3	0	81.375	65	91
Peru	La Molina	-12.0778	-76.9488	239	2005-05-08	17.3125	16.4	18.8	0	87.20833333	83	93
Peru	La Molina	-12.0778	-76.9488	239	2005-05-09	17.85416667	15.8	22.3	0	82.95833333	66	92
Peru	La Molina	-12.0778	-76.9488	239	2005-05-10	17.95	15.1	22.6	0	80.875	65	91
Peru	La Molina	-12.0778	-76.9488	239	2005-05-11	16.95833333	13.7	21.6	0	84.54166667	72	94
Peru	La Molina	-12.0778	-76.9488	239	2005-05-12	17.4125	13.7	22.4	0	80.33333333	62	93
Peru	La Molina	-12.0778	-76.9488	239	2005-05-13	18.19583333	14.6	24.2	0	80.58333333	62	92
Peru	La Molina	-12.0778	-76.9488	239	2005-05-14	17.77083333	15	22.4	0	83.20833333	67	92
Peru	La Molina	-12.0778	-76.9488	239	2005-05-15	18.12083333	15.3	22.5	0	82.66666667	67	92
Peru	La Molina	-12.0778	-76.9488	239	2005-05-16	18.67916667	15.9	24.1	0	82.54166667	66	92
Peru	La Molina	-12.0778	-76.9488	239	2005-05-17	19.04583333	16.9	24.2	0	82.70833333	65	92
Peru	La Molina	-12.0778	-76.9488	239	2005-05-18	17.67083333	16.7	20.2	0	88.79166667	78	93
Peru	La Molina	-12.0778	-76.9488	239	2005-05-19	16.73333333	16.1	17.7	0	91.75	88	94
Peru	La Molina	-12.0778	-76.9488	239	2005-05-20	15.8875	15.3	16.7	0	94.45833333	94	95
Peru	La Molina	-12.0778	-76.9488	239	2005-05-21	16.29166667	15.3	17.8	0	89	80	95
Peru	La Molina	-12.0778	-76.9488	239	2005-05-22	17.27083333	15.5	22.1	0	82.125	64	91
Peru	La Molina	-12.0778	-76.9488	239	2005-05-23	16.7875	15.5	19.8	0	80.5	65	87
Peru	La Molina	-12.0778	-76.9488	239	2005-05-24	16.9	14.6	22.1	0	78.66666667	60	88
Peru	La Molina	-12.0778	-76.9488	239	2005-05-25	17.14166667	15.4	21.6	0	78.95833333	63	87
Peru	La Molina	-12.0778	-76.9488	239	2005-05-26	17.0375	14.7	21.9	0	82.375	67	90
Peru	La Molina	-12.0778	-76.9488	239	2005-05-27	17.375	15.5	22.1	0	79.33333333	61	87
Peru	La Molina	-12.0778	-76.9488	239	2005-05-28	16.10833333	14.7	18.2	0	83.5	73	92
Peru	La Molina	-12.0778	-76.9488	239	2005-05-29	16.88333333	15.4	20.1	0	80.375	69	88
Peru	La Molina	-12.0778	-76.9488	239	2005-05-30	16.54166667	15.4	19.2	0	82.25	72	87
Peru	La Molina	-12.0778	-76.9488	239	2005-05-31	17.0375	15.3	20.5	0	81.04166667	68	88
Peru	La Molina	-12.0778	-76.9488	239	2005-06-01	16.5625	15.2	19.9	0	81.33333333	68	89
Peru	La Molina	-12.0778	-76.9488	239	2005-06-02	17.1	15.2	20.6	0	80.20833333	68	89
Peru	La Molina	-12.0778	-76.9488	239	2005-06-03	16.8375	14.6	21.3	0	83.7826087	67	92
Peru	La Molina	-12.0778	-76.9488	239	2005-06-04	16.825	15.5	19.9	0	86.25	73	92
Peru	La Molina	-12.0778	-76.9488	239	2005-06-05	15.55	14.8	16.4	0	87.58333333	80	94
Peru	La Molina	-12.0778	-76.9488	239	2005-06-06	15.94166667	15	18.3	0	83.70833333	75	88
Peru	La Molina	-12.0778	-76.9488	239	2005-06-07	15.5625	14.5	17.8	0	86.25	78	92
Peru	La Molina	-12.0778	-76.9488	239	2005-06-08	15.17083333	14.3	16.4	0	89.66666667	84	93
Peru	La Molina	-12.0778	-76.9488	239	2005-06-09	15.23333333	14.6	16.3	0	90.41666667	87	93
Peru	La Molina	-12.0778	-76.9488	239	2005-06-10	15.55	14.2	18.3	0	88.25	78	93
Peru	La Molina	-12.0778	-76.9488	239	2005-06-11	15.39166667	14.5	17.3	0	88.08333333	80	92
Peru	La Molina	-12.0778	-76.9488	239	2005-06-12	15.62083333	14.6	18.6	0	85.83333333	75	92
Peru	La Molina	-12.0778	-76.9488	239	2005-06-13	15.9375	14.2	19.2	0	82.375	70	88
Peru	La Molina	-12.0778	-76.9488	239	2005-06-14	15.54166667	13.7	18.5	0	82.39130435	71	88
Peru	La Molina	-12.0778	-76.9488	239	2005-06-15	16.01666667	13.7	20.7	0	79.95833333	65	90
Peru	La Molina	-12.0778	-76.9488	239	2005-06-16	15.81666667	14.2	20.1	0	83.66666667	68	88
Peru	La Molina	-12.0778	-76.9488	239	2005-06-17	15.57727273	14.1	17	0	81.95454545	74	91
Peru	La Molina	-12.0778	-76.9488	239	2005-06-18	16.74583333	13.9	21	0	76.95833333	65	88
Peru	La Molina	-12.0778	-76.9488	239	2005-06-19	15.42083333	12.4	19.5	0	85.70833333	72	93
Peru	La Molina	-12.0778	-76.9488	239	2005-06-20	16.50416667	14.9	20.3	0	85.41666667	72	91
Peru	La Molina	-12.0778	-76.9488	239	2005-06-21	16.5875	14.9	20.3	0	86.20833333	72	92
Peru	La Molina	-12.0778	-76.9488	239	2005-06-22	15.42916667	14.2	19.8	0	87.25	68	94
Peru	La Molina	-12.0778	-76.9488	239	2005-06-23	15.73333333	14.7	18.8	0	83.29166667	68	89
Peru	La Molina	-12.0778	-76.9488	239	2005-06-24	16.3	14.6	20.2	0	82.95833333	68	90
Peru	La Molina	-12.0778	-76.9488	239	2005-06-25	15.37916667	14.2	17.7	0	87.75	79	92
Peru	La Molina	-12.0778	-76.9488	239	2005-06-26	15.26666667	14.4	19.1	0	88.45833333	80	92
Peru	La Molina	-12.0778	-76.9488	239	2005-06-27	15.22916667	14.2	16.7	0	87.625	80	92
Peru	La Molina	-12.0778	-76.9488	239	2005-06-28	15.39166667	14.7	16.2	0	87.66666667	86	90
Peru	La Molina	-12.0778	-76.9488	239	2005-06-29	15.30833333	13.7	17.3	0	89.20833333	81	94
Peru	La Molina	-12.0778	-76.9488	239	2005-06-30	15.79166667	11.8	20.8	0	86.16666667	72	94
Peru	La Molina	-12.0778	-76.9488	239	2005-07-01	16.31666667	15.2	19.6	0	87.79166667	76	92
Peru	La Molina	-12.0778	-76.9488	239	2005-07-02	15.5875	14.8	16.7	0	90.875	86	94
Peru	La Molina	-12.0778	-76.9488	239	2005-07-03	15.00833333	14.6	15.6	0	93	91	95
Peru	La Molina	-12.0778	-76.9488	239	2005-07-04	16.05833333	14.6	20.4	0	85.58333333	71	92
Peru	La Molina	-12.0778	-76.9488	239	2005-07-05	15.9625	14.8	18.8	0	86.04166667	77	92
Peru	La Molina	-12.0778	-76.9488	239	2005-07-06	15.65	15	17.9	0	87.75	83	91
Peru	La Molina	-12.0778	-76.9488	239	2005-07-07	15.76666667	15	17.9	0	88.5	80	91
Peru	La Molina	-12.0778	-76.9488	239	2005-07-08	15.38333333	14	18.4	0	88.52173913	76	94
Peru	La Molina	-12.0778	-76.9488	239	2005-07-09	15.45217391	14	18.6	0	87.625	76	93
Peru	La Molina	-12.0778	-76.9488	239	2005-07-10	15.3	13.6	18.6	0	87.625	72	94
Peru	La Molina	-12.0778	-76.9488	239	2005-07-11	15.775	13.5	19.9	0	85.16666667	72	91
Peru	La Molina	-12.0778	-76.9488	239	2005-07-12	15.875	14.7	19.1	0	85.75	74	90
Peru	La Molina	-12.0778	-76.9488	239	2005-07-13	15.54166667	14.4	18.7	0	86.04166667	74	91
Peru	La Molina	-12.0778	-76.9488	239	2005-07-14	15.1375	14.4	16.7	0	88.25	82	92
Peru	La Molina	-12.0778	-76.9488	239	2005-07-15	15.93333333	14.2	19.5	0	82.66666667	71	90
Peru	La Molina	-12.0778	-76.9488	239	2005-07-16	15.55416667	14.4	17.6	0	84.25	78	89
Peru	La Molina	-12.0778	-76.9488	239	2005-07-17	15.125	14.5	16.6	0	85.75	80	90
Peru	La Molina	-12.0778	-76.9488	239	2005-07-18	15.28333333	13.7	18.5	0	83.375	71	90
Peru	La Molina	-12.0778	-76.9488	239	2005-07-19	14.7625	13.6	16.7	0	85	76	90
Peru	La Molina	-12.0778	-76.9488	239	2005-07-20	15.35416667	13.5	18.7	0	81.45833333	69	88
Peru	La Molina	-12.0778	-76.9488	239	2005-07-21	15.38333333	13.9	18.8	0	83.66666667	73	90
Peru	La Molina	-12.0778	-76.9488	239	2005-07-22	15.63333333	14.1	19.6	0	84.79166667	70	91
Peru	La Molina	-12.0778	-76.9488	239	2005-07-23	15.63333333	14.1	18.9	0	85.66666667	74	92
Peru	La Molina	-12.0778	-76.9488	239	2005-07-24	14.7375	14	16.1	0	87.79166667	82	91
Peru	La Molina	-12.0778	-76.9488	239	2005-07-25	14.44166667	13.8	16.1	0	87.04166667	83	90
Peru	La Molina	-12.0778	-76.9488	239	2005-07-26	15.09166667	13.6	18.5	0	83.29166667	70	90
Peru	La Molina	-12.0778	-76.9488	239	2005-07-27	15.19166667	13.8	18.7	0	85.375	72	91
Peru	La Molina	-12.0778	-76.9488	239	2005-07-28	14.8	13.4	17.7	0	88.375	76	95
Peru	La Molina	-12.0778	-76.9488	239	2005-07-29	14.62916667	13.6	16.2	0	88.29166667	81	94
Peru	La Molina	-12.0778	-76.9488	239	2005-07-30	15.24782609	13.7	18.6	0	84	72	92
Peru	La Molina	-12.0778	-76.9488	239	2005-07-31	15.48333333	13.2	19.6	0	81.875	65	89
Peru	La Molina	-12.0778	-76.9488	239	2005-08-01	15.19166667	12.8	19.1	0	83.375	68	91
Peru	La Molina	-12.0778	-76.9488	239	2005-08-02	15.625	13.3	19.6	0	80.125	65	88
Peru	La Molina	-12.0778	-76.9488	239	2005-08-03	15.05	12.8	19.1	0	84.29166667	70	90
Peru	La Molina	-12.0778	-76.9488	239	2005-08-04	15.5875	13.8	19.8	0	83	67	90
Peru	La Molina	-12.0778	-76.9488	239	2005-08-05	15.56666667	13.9	18.7	0	84.125	72	91
Peru	La Molina	-12.0778	-76.9488	239	2005-08-06	15.09583333	14.3	16.1	0	89.08333333	85	90
Peru	La Molina	-12.0778	-76.9488	239	2005-08-07	15.72083333	14.2	18.7	0	87.20833333	75	93
Peru	La Molina	-12.0778	-76.9488	239	2005-08-08	15.95	14.8	19.1	0	87.25	76	92
Peru	La Molina	-12.0778	-76.9488	239	2005-08-09	14.89583333	14.1	16.4	0	90.83333333	85	94
Peru	La Molina	-12.0778	-76.9488	239	2005-08-10	14.92916667	13.7	18.1	0	86.41666667	71	94
Peru	La Molina	-12.0778	-76.9488	239	2005-08-11	16.11666667	14.3	19.6	0	79.5	67	86
Peru	La Molina	-12.0778	-76.9488	239	2005-08-12	16.40416667	14.6	20.7	0	80	64	87
Peru	La Molina	-12.0778	-76.9488	239	2005-08-13	15.625	14	19.5	0	83.91666667	70	93
Peru	La Molina	-12.0778	-76.9488	239	2005-08-14	15.72083333	13.9	19.1	0	81.70833333	69	89
Peru	La Molina	-12.0778	-76.9488	239	2005-08-15	15.33333333	14.2	18.2	0	84	73	88
Peru	La Molina	-12.0778	-76.9488	239	2005-08-16	15.725	13.7	21	0	80.29166667	64	88
Peru	La Molina	-12.0778	-76.9488	239	2005-08-17	15.35833333	13	19.7	0	82.04166667	69	89
Peru	La Molina	-12.0778	-76.9488	239	2005-08-18	15.625	13.6	20.2	0	82.95833333	66	91
Peru	La Molina	-12.0778	-76.9488	239	2005-08-19	15.90416667	13.8	20.4	0	83.33333333	68	90
Peru	La Molina	-12.0778	-76.9488	239	2005-08-20	16.45	14.6	19.4	0	81	70	88
Peru	La Molina	-12.0778	-76.9488	239	2005-08-21	15.89166667	14.2	20.1	0	85.625	70	94
Peru	La Molina	-12.0778	-76.9488	239	2005-08-22	15.57916667	14	18.7	0	85.20833333	73	91
Peru	La Molina	-12.0778	-76.9488	239	2005-08-23	15.24166667	13.8	19.1	0	85.33333333	72	91
Peru	La Molina	-12.0778	-76.9488	239	2005-08-24	15.55	13.7	20.2	0	84.41666667	66	92
Peru	La Molina	-12.0778	-76.9488	239	2005-08-25	15.19166667	13.8	18.6	0	86.75	75	94
Peru	La Molina	-12.0778	-76.9488	239	2005-08-26	15.24166667	13.6	20.3	0	84.91666667	67	93
Peru	La Molina	-12.0778	-76.9488	239	2005-08-27	16.45416667	14.4	20.7	0	80.54166667	67	88
Peru	La Molina	-12.0778	-76.9488	239	2005-08-28	15.6625	13.1	20.6	0	83.33333333	67	92
Peru	La Molina	-12.0778	-76.9488	239	2005-08-29	15.57916667	14.1	20.7	0	84.5	69	91
Peru	La Molina	-12.0778	-76.9488	239	2005-08-30	15.325	14.6	17.1	0	86.04166667	79	90
Peru	La Molina	-12.0778	-76.9488	239	2005-08-31	15.85416667	13.7	21	0	84.20833333	66	91
Peru	La Molina	-12.0778	-76.9488	239	2005-09-01	14.99583333	14.2	15.7	0	89.70833333	87	93
Peru	La Molina	-12.0778	-76.9488	239	2005-09-02	15.625	14.1	20.2	0	87.58333333	71	94
Peru	La Molina	-12.0778	-76.9488	239	2005-09-03	14.85416667	13.6	18.5	0	89.58333333	75	94
Peru	La Molina	-12.0778	-76.9488	239	2005-09-04	14.57916667	13.2	17.2	0	89.25	80	94
Peru	La Molina	-12.0778	-76.9488	239	2005-09-05	14.21666667	13.1	16.6	0	90.125	78	95
Peru	La Molina	-12.0778	-76.9488	239	2005-09-06	15.19583333	13.7	18.6	0	85.45833333	74	91
Peru	La Molina	-12.0778	-76.9488	239	2005-09-07	14.7875	13.6	17.2	0	88.16666667	78	93
Peru	La Molina	-12.0778	-76.9488	239	2005-09-08	15.14583333	13.5	19.1	0	86.58333333	71	94
Peru	La Molina	-12.0778	-76.9488	239	2005-09-09	15.4125	13.9	18.1	0	84.91666667	74	90
Peru	La Molina	-12.0778	-76.9488	239	2005-09-10	15.2125	13.6	18.3	0	86.25	76	93
Peru	La Molina	-12.0778	-76.9488	239	2005-09-11	14.55833333	14	15	0	90.08333333	88	92
Peru	La Molina	-12.0778	-76.9488	239	2005-09-12	14.12173913	13.5	15.2	0	91.5	85	94
Peru	La Molina	-12.0778	-76.9488	239	2005-09-13	15.5125	14	20.8	0	85.625	68	92
Peru	La Molina	-12.0778	-76.9488	239	2005-09-14	15.54761905	14.4	17.9	0	86.54166667	81	91
Peru	La Molina	-12.0778	-76.9488	239	2005-09-15	15.06666667	14	18.1	0	89.04166667	76	94
Peru	La Molina	-12.0778	-76.9488	239	2005-09-16	14.6125	13.6	16.4	0	90.33333333	80	95
Peru	La Molina	-12.0778	-76.9488	239	2005-09-17	14.2125	13.3	15.6	0	91.16666667	84	95
Peru	La Molina	-12.0778	-76.9488	239	2005-09-18	14.7875	13	18.7	0	87.79166667	71	95
Peru	La Molina	-12.0778	-76.9488	239	2005-09-19	14.45909091	12.9	16.4	0	88.20833333	80	94
Peru	La Molina	-12.0778	-76.9488	239	2005-09-20	15.50833333	13.3	19.5	0	85.29166667	72	92
Peru	La Molina	-12.0778	-76.9488	239	2005-09-21	14.54545455	13.9	15.3	0	91.58333333	86	95
Peru	La Molina	-12.0778	-76.9488	239	2005-09-22	14.825	14	17.9	0	90.41666667	78	94
Peru	La Molina	-12.0778	-76.9488	239	2005-09-23	15.4875	13.9	19.2	0	86.16666667	72	94
Peru	La Molina	-12.0778	-76.9488	239	2005-09-24	15.03333333	13.7	17.4	0	88.33333333	77	93
Peru	La Molina	-12.0778	-76.9488	239	2005-09-25	14.77083333	14	16.1	0	89.125	82	93
Peru	La Molina	-12.0778	-76.9488	239	2005-09-26	15.29583333	13.2	19.7	0	85.125	67	94
Peru	La Molina	-12.0778	-76.9488	239	2005-09-27	15.34583333	13.3	20.5	0	83.25	66	91
Peru	La Molina	-12.0778	-76.9488	239	2005-09-28	15.82916667	13.6	20.1	0	83.26086957	69	91
Peru	La Molina	-12.0778	-76.9488	239	2005-09-29	14.9625	13.9	17.4	0	87.45833333	77	92
Peru	La Molina	-12.0778	-76.9488	239	2005-09-30	14.30833333	13.4	15.4	0	89.875	84	94
Peru	La Molina	-12.0778	-76.9488	239	2005-10-01	14.9375	13.3	18.8	0	85.875	70	93
Peru	La Molina	-12.0778	-76.9488	239	2005-10-02	16.07083333	13.9	20.3	0	80.625	65	88
Peru	La Molina	-12.0778	-76.9488	239	2005-10-03	15.525	12.2	20.5	0	82.66666667	69	92
Peru	La Molina	-12.0778	-76.9488	239	2005-10-04	15.21666667	13.7	18.4	0	84.5	75	89
Peru	La Molina	-12.0778	-76.9488	239	2005-10-05	15.43333333	13.7	19.4	0	84.79166667	73	91
Peru	La Molina	-12.0778	-76.9488	239	2005-10-06	15.15	13.8	17.1	0	86.625	80	92
Peru	La Molina	-12.0778	-76.9488	239	2005-10-07	16.24166667	14	20.9	0	82.79166667	68	92
Peru	La Molina	-12.0778	-76.9488	239	2005-10-08	15.85	13.6	21	0	83.91666667	65	93
Peru	La Molina	-12.0778	-76.9488	239	2005-10-09	15.225	13.9	19.7	0	85.33333333	70	92
Peru	La Molina	-12.0778	-76.9488	239	2005-10-10	16.57916667	14.2	20.7	0	82.52173913	68	90
Peru	La Molina	-12.0778	-76.9488	239	2005-10-11	17.33333333	14.8	21.4	0	82.16666667	69	92
Peru	La Molina	-12.0778	-76.9488	239	2005-10-12	16.09583333	14.6	19.9	0	86.25	71	93
Peru	La Molina	-12.0778	-76.9488	239	2005-10-13	15.4625	14	17.9	0	87.54166667	77	94
Peru	La Molina	-12.0778	-76.9488	239	2005-10-14	15.39166667	14.3	17.4	0	87.625	79	93
Peru	La Molina	-12.0778	-76.9488	239	2005-10-15	15.86666667	13.8	20.8	0	84.79166667	66	93
Peru	La Molina	-12.0778	-76.9488	239	2005-10-16	16.2	14.3	20.8	0	82.375	63	90
Peru	La Molina	-12.0778	-76.9488	239	2005-10-17	16	14	20.2	0	82.29166667	68	90
Peru	La Molina	-12.0778	-76.9488	239	2005-10-18	15.71666667	14.2	19.2	0	83.5	73	90
Peru	La Molina	-12.0778	-76.9488	239	2005-10-19	14.70833333	13.5	16.6	0	87.54166667	78	94
Peru	La Molina	-12.0778	-76.9488	239	2005-10-20	16.22916667	14.3	20.2	0	81.91666667	66	89
Peru	La Molina	-12.0778	-76.9488	239	2005-10-21	16.5125	14.2	21.3	0	83.04166667	66	92
Peru	La Molina	-12.0778	-76.9488	239	2005-10-22	16.9826087	14.8	21.3	0	82.33333333	69	91
Peru	La Molina	-12.0778	-76.9488	239	2005-10-23	16.13333333	14.7	19.1	0	84.70833333	74	91
Peru	La Molina	-12.0778	-76.9488	239	2005-10-24	16.22916667	14.7	20.5	0	83.20833333	68	89
Peru	La Molina	-12.0778	-76.9488	239	2005-10-25	16.67916667	14.5	20.4	0	81.41666667	68	90
Peru	La Molina	-12.0778	-76.9488	239	2005-10-26	16.40833333	13.7	20.6	0	83.25	68	92
Peru	La Molina	-12.0778	-76.9488	239	2005-10-27	16.24166667	14.3	19.9	0	83.20833333	70	92
Peru	La Molina	-12.0778	-76.9488	239	2005-10-28	16.3	14.3	21.3	0	84.16666667	67	91
Peru	La Molina	-12.0778	-76.9488	239	2005-10-29	16.0125	14.2	20.2	0	85.20833333	68	94
Peru	La Molina	-12.0778	-76.9488	239	2005-10-30	15.19130435	14.5	16.3	0	88.13043478	84	92
Peru	La Molina	-12.0778	-76.9488	239	2005-10-31	16.59583333	14.2	21	0	80.04166667	64	90
Peru	La Molina	-12.0778	-76.9488	239	2005-11-01	16.25833333	13.6	20.7	0	82.83333333	68	92
Peru	La Molina	-12.0778	-76.9488	239	2005-11-02	16.7375	14.4	20.4	0	82.08333333	68	92
Peru	La Molina	-12.0778	-76.9488	239	2005-11-03	16.76086957	13.7	23.1	0	83.45833333	63	93
Peru	La Molina	-12.0778	-76.9488	239	2005-11-04	16.47916667	13.6	20.6	0	83.54166667	70	93
Peru	La Molina	-12.0778	-76.9488	239	2005-11-05	16.79166667	14.3	21.6	0	81.79166667	64	92
Peru	La Molina	-12.0778	-76.9488	239	2005-11-06	18.38333333	14.9	25.3	0	78.20833333	52	91
Peru	La Molina	-12.0778	-76.9488	239	2005-11-07	18.25	15.8	22.7	0	82.79166667	68	91
Peru	La Molina	-12.0778	-76.9488	239	2005-11-08	17.75416667	15.8	22.3	0	85.125	72	93
Peru	La Molina	-12.0778	-76.9488	239	2005-11-09	17.42083333	15.6	20.9	0	86.16666667	75	93
Peru	La Molina	-12.0778	-76.9488	239	2005-11-10	17.69166667	15.8	21.9	0	86.125	69	94
Peru	La Molina	-12.0778	-76.9488	239	2005-11-11	17.73333333	16.3	21.6	0	84.875	70	92
Peru	La Molina	-12.0778	-76.9488	239	2005-11-12	18.49166667	16.1	22.6	0	82.20833333	68	92
Peru	La Molina	-12.0778	-76.9488	239	2005-11-13	18.2	15.6	23.2	0	83.25	68	93
Peru	La Molina	-12.0778	-76.9488	239	2005-11-14	18.23333333	16.2	22.2	0	82.45833333	68	91
Peru	La Molina	-12.0778	-76.9488	239	2005-11-15	18.0625	15.3	22.3	0	81.54166667	66	93
Peru	La Molina	-12.0778	-76.9488	239	2005-11-16	17.24166667	15.5	21.6	0	82.41666667	67	92
Peru	La Molina	-12.0778	-76.9488	239	2005-11-17	17.18333333	15.1	21.3	0	81.79166667	67	92
Peru	La Molina	-12.0778	-76.9488	239	2005-11-18	17.17083333	15.4	20.7	0	81.20833333	68	90
Peru	La Molina	-12.0778	-76.9488	239	2005-11-19	17.55833333	15.8	22.5	0	82.20833333	66	91
Peru	La Molina	-12.0778	-76.9488	239	2005-11-20	16.9875	15.6	19.4	0	84.33333333	74	91
Peru	La Molina	-12.0778	-76.9488	239	2005-11-21	16.69166667	15.9	18.2	0	86.54166667	80	90
Peru	La Molina	-12.0778	-76.9488	239	2005-11-22	16.525	15.3	17.8	0	88.5	82	94
Peru	La Molina	-12.0778	-76.9488	239	2005-11-23	19.00833333	16.4	23.2	0	72.41666667	59	83
Peru	La Molina	-12.0778	-76.9488	239	2005-11-24	17.45	14.5	22.6	0	78.70833333	56	90
Peru	La Molina	-12.0778	-76.9488	239	2005-11-25	17.34166667	14.4	22.1	0	80.33333333	64	90
Peru	La Molina	-12.0778	-76.9488	239	2005-11-26	17.65	14.2	22	0	80.79166667	67	91
Peru	La Molina	-12.0778	-76.9488	239	2005-11-27	17.32916667	13.2	21.7	0	82.16666667	68	93
Peru	La Molina	-12.0778	-76.9488	239	2005-11-28	18.42083333	16.3	22.4	0	76.16666667	62	86
Peru	La Molina	-12.0778	-76.9488	239	2005-11-29	18.95833333	16.7	23.4	0	75.875	62	83
Peru	La Molina	-12.0778	-76.9488	239	2005-11-30	18.27083333	16.1	23.4	0	78.75	61	88
Peru	La Molina	-12.0778	-76.9488	239	2005-12-01	18.29583333	16.6	21.3	0	79.875	70	87
Peru	La Molina	-12.0778	-76.9488	239	2005-12-02	18.15	15.6	22.4	0	81.125	66	92
Peru	La Molina	-12.0778	-76.9488	239	2005-12-03	18.7	16.7	22.9	0	80.125	66	89
Peru	La Molina	-12.0778	-76.9488	239	2005-12-04	19.44166667	16.8	23.1	0	78.16666667	66	89
Peru	La Molina	-12.0778	-76.9488	239	2005-12-05	18.15	16.6	21.6	0	83.58333333	67	92
Peru	La Molina	-12.0778	-76.9488	239	2005-12-06	18.9125	16.8	23.2	0	79.875	62	90
Peru	La Molina	-12.0778	-76.9488	239	2005-12-07	18.07083333	15.1	22.3	0	82.5	67	92
Peru	La Molina	-12.0778	-76.9488	239	2005-12-08	19.24166667	15.3	23.7	0	77.54166667	60	91
Peru	La Molina	-12.0778	-76.9488	239	2005-12-09	18.2	17.2	22.8	0	82.61538462	66	88
Peru	La Molina	-12.0778	-76.9488	239	2006-01-23	24.13	20.8	27.7	0	72	59	88
Peru	La Molina	-12.0778	-76.9488	239	2006-01-24	22.55416667	19.9	27.8	0	79.34782609	59	92
Peru	La Molina	-12.0778	-76.9488	239	2006-01-25	22.40833333	19.8	26.9	0	79.66666667	63	92
Peru	La Molina	-12.0778	-76.9488	239	2006-01-26	22.3875	18.9	27.8	0	78.25	61	92
Peru	La Molina	-12.0778	-76.9488	239	2006-01-27	22.9875	19.9	28.3	0	78.04545455	59	90
Peru	La Molina	-12.0778	-76.9488	239	2006-01-28	23.34583333	20.6	28.2	0	74.75	57	86
Peru	La Molina	-12.0778	-76.9488	239	2006-01-29	22.65416667	19.8	28	0	79	58	91
Peru	La Molina	-12.0778	-76.9488	239	2006-01-30	22.7125	20.2	28.2	0	80.04166667	60	91
Peru	La Molina	-12.0778	-76.9488	239	2006-01-31	23.825	21	28.7	0	75.16666667	55	88
Peru	La Molina	-12.0778	-76.9488	239	2006-02-01	24.34583333	21.2	28.7	0	71.375	48	88
Peru	La Molina	-12.0778	-76.9488	239	2006-02-02	24.24782609	21.7	28	0	68.75	56	80
Peru	La Molina	-12.0778	-76.9488	239	2006-02-03	24.00833333	21.3	28.6	0	75.45833333	61	87
Peru	La Molina	-12.0778	-76.9488	239	2006-02-04	23.4375	21.3	27.4	0	81.25	64	92
